Date,Name,Year,Letterboxd URI
2021-09-22,Central Station,1998,https://boxd.it/29RG
2021-09-22,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/1GRM
2021-09-22,Stalker,1979,https://boxd.it/28PO
2021-09-22,City of God,2002,https://boxd.it/2a2a
2021-09-22,Satantango,1994,https://boxd.it/1j9M
2021-09-22,The Passion of Joan of Arc,1928,https://boxd.it/29DO
2021-09-22,Persona,1966,https://boxd.it/29B4
2021-09-22,Ran,1985,https://boxd.it/1Tlu
2021-09-22,Sunset Boulevard,1950,https://boxd.it/2a20
2021-09-22,La Haine,1995,https://boxd.it/2as8
2021-09-22,Woman in the Dunes,1964,https://boxd.it/1JNS
2021-09-22,In the Mood for Love,2000,https://boxd.it/29tE
2021-09-30,Alice in Borderland,2014,https://boxd.it/vkI4
2021-10-11,Death at a Funeral,2007,https://boxd.it/27dO
2021-10-17,The Haunting of Bly Manor,2020,https://boxd.it/rUdS
2021-10-24,A Nightmare on Elm Street,1984,https://boxd.it/2aw0
2021-10-24,Jennifer's Body,2009,https://boxd.it/1Efw
2021-10-24,Wife of a Spy,2020,https://boxd.it/pHCc
2021-10-25,The Butterfly Effect,2004,https://boxd.it/27M0
2021-11-03,Gravity,2013,https://boxd.it/GZY
2021-11-05,The Royal Tenenbaums,2001,https://boxd.it/1YHU
2021-11-05,The Life Aquatic with Steve Zissou,2004,https://boxd.it/2aqw
2021-11-05,Rushmore,1998,https://boxd.it/1TAO
2021-11-05,The Darjeeling Limited,2007,https://boxd.it/24as
2021-11-05,Bottle Rocket,1996,https://boxd.it/1PDa
2021-11-05,Hotel Chevalier,2007,https://boxd.it/21Ic
2021-11-17,The Legend of Ochi,2025,https://boxd.it/xRZm
2021-11-19,King Richard,2021,https://boxd.it/mJZ2
2021-11-21,Hostiles,2017,https://boxd.it/dpiO
2021-11-22,The Rider,2017,https://boxd.it/gazw
2021-11-22,Songs My Brothers Taught Me,2015,https://boxd.it/9Thy
2021-11-27,The Humans,2021,https://boxd.it/lEQM
2021-11-27,Perfect Blue,1997,https://boxd.it/1W7A
2021-11-27,Spencer,2021,https://boxd.it/qPMG
2021-11-27,Petite Maman,2021,https://boxd.it/s6je
2021-12-01,C'mon C'mon,2021,https://boxd.it/nrI0
2021-12-01,Vice,2018,https://boxd.it/fcFY
2021-12-01,Licorice Pizza,2021,https://boxd.it/qTKY
2021-12-01,Dancer in the Dark,2000,https://boxd.it/71E
2021-12-01,Hotel Rwanda,2004,https://boxd.it/2aSA
2021-12-01,Precious,2009,https://boxd.it/1v6K
2021-12-14,The Two Popes,2019,https://boxd.it/k8Xk
2021-12-14,Honeyland,2019,https://boxd.it/kL8K
2021-12-14,Pain and Glory,2019,https://boxd.it/iOBQ
2021-12-14,Collective,2019,https://boxd.it/mRVi
2021-12-14,Another Round,2020,https://boxd.it/lkba
2021-12-14,One Night in Miami...,2020,https://boxd.it/oCUo
2021-12-14,The Trial of the Chicago 7,2020,https://boxd.it/kn3w
2021-12-16,Rendezvous with Rama,,https://boxd.it/yvru
2021-12-22,The Hand of God,2021,https://boxd.it/r5uI
2021-12-22,A Serious Man,2009,https://boxd.it/1RFW
2021-12-22,Adaptation.,2002,https://boxd.it/26mA
2021-12-22,Sideways,2004,https://boxd.it/1Y5c
2021-12-22,Michael Clayton,2007,https://boxd.it/2466
2021-12-22,Spotlight,2015,https://boxd.it/a84k
2021-12-22,Slumdog Millionaire,2008,https://boxd.it/1S3E
2021-12-22,Gladiator,2000,https://boxd.it/2b9m
2021-12-22,The Lives of Others,2006,https://boxd.it/2a4A
2021-12-22,Moneyball,2011,https://boxd.it/glS
